Filter Strip %,Till/No Till,Tilling Date,Fertilizer Composition,Spring Fertilizer Amount (kg/ha),Spring Fertilizer Date,Summer Fertilizer Amount (kg/ha),Fertilizer Application Method,Cover Crop,scenario,TN_FR1,TP_FR1,TDP_FR1,CY_FR1,TDP_TP_ratio_FR1,TN_FR2,TP_FR2,TDP_FR2,CY_FR2,TDP_TP_ratio_FR2,TN_FR3,TP_FR3,TDP_FR3,CY_FR3,TDP_TP_ratio_FR3,TN_FR4,TP_FR4,TDP_FR4,CY_FR4,TDP_TP_ratio_FR4,TN_FR5,TP_FR5,TDP_FR5,CY_FR5,TDP_TP_ratio_FR5,TN_BrB1,TP_BrB1,TDP_BrB1,CY_BrB1,TDP_TP_ratio_BrB1,TN_BrB2,TP_BrB2,TDP_BrB2,CY_BrB2,TDP_TP_ratio_BrB2,TN_BrB3,TP_BrB3,TDP_BrB3,CY_BrB3,TDP_TP_ratio_BrB3,TN_BrB4,TP_BrB4,TDP_BrB4,CY_BrB4,TDP_TP_ratio_BrB4,TN_BrB5,TP_BrB5,TDP_BrB5,CY_BrB5,TDP_TP_ratio_BrB5,TN_BuB1,TP_BuB1,TDP_BuB1,CY_BuB1,TDP_TP_ratio_BuB1,TN_BuB2,TP_BuB2,TDP_BuB2,CY_BuB2,TDP_TP_ratio_BuB2,TN_BuB3,TP_BuB3,TDP_BuB3,CY_BuB3,TDP_TP_ratio_BuB3,TN_BuB4,TP_BuB4,TDP_BuB4,CY_BuB4,TDP_TP_ratio_BuB4,TN_BuB5,TP_BuB5,TDP_BuB5,CY_BuB5,TDP_TP_ratio_BuB5,TN_mean,TN_min,TN_max,TP_mean,TP_min,TP_max,TDP_mean,TDP_min,TDP_max,TDP_TP_ratio_mean,TDP_TP_ratio_min,TDP_TP_ratio_max,CY_mean,CY_min,CY_max
0,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,1453,26.48935174,2.378792364,0.917322535,8.1099915,0.385625306723912,24.01911448,2.002354369,0.744843669,8.377781125,0.371983940770676,27.62340512,2.174712285,0.895487557,8.2614075,0.411772887464973,37.5018491,2.87443137,1.012561619,8.30318825,0.352265018246026,26.610194440351,2.32656114788959,0.836753663848448,8.417010875,0.359652556137397,27.8093242958886,2.31844605358016,1.5674213070386,8.4258825,0.67606546402845,29.160836421172,2.26753317322873,1.42603064719258,6.619601625,0.628890754070893,7.87040021182463,1.38636527241954,0.656238793325099,2.1648972375,0.473352013628995,5.958569257,0.982142274,0.502760395,3.138491125,0.511901797030274,20.2515256595632,3.33166857273736,2.24133600302066,8.928215375,0.672736784613344,15.21181756,2.226769219,0.731551877,NA,0.328526131382634,9.413937371,1.836651687,0.870770244,NA,0.474107447897387,11.56737373,1.868308797,0.685741074,NA,0.367038401307704,12.90390401,2.356229654,0.934740575,NA,0.396710300888183,15.58085374,2.979274941,1.426096805,NA,0.478672439852539,19.8648304757866,5.958569257,37.5018491,2.22068274532369,0.982142274,3.33166857273736,1.02997711762836,0.502760395,2.24133600302066,0.459286749602892,0.328526131382634,0.67606546402845,7.07464671125,2.1648972375,8.928215375
1,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,1454,11.89504591,1.266071668,0.591925907,8.1099915,0.467529541937432,8.727954849,0.905951404,0.418202141,8.377781125,0.461616527281192,10.72792319,0.978054804,0.479523179,8.2614075,0.49028252510889,23.99646739,1.864842871,0.764927857,8.30318825,0.410183543554968,13.532779557797,1.27566416042482,0.532525618696024,8.417010875,0.417449698138955,27.8093242958886,2.31844605358016,1.5674213070386,8.4258825,0.67606546402845,22.6523373796136,1.69696150709373,1.08902117520284,6.619601625,0.641747718289693,4.23495910768963,0.672574890409082,0.351280251489067,2.1648972375,0.52229165331374,3.331290799,0.478612792,0.264955861,3.138491125,0.553591265065895,9.96920328196999,1.633449304363,1.15593949622591,8.928215375,0.707667812608788,5.831231034,0.653729216,0.248352038,NA,0.379900472430469,6.662516595,1.262940078,0.629411714,NA,0.498370211670486,5.018929319,0.613774029,0.265288005,NA,0.432224226613538,5.948240804,0.903366072,0.431075109,NA,0.477187623446633,6.45701529,1.059509854,0.583733827,NA,0.550947048577426,11.1196812535306,3.331290799,27.8093242958886,1.17226324692472,0.478612792,2.31844605358016,0.624905565776829,0.248352038,1.5674213070386,0.512470355471104,0.379900472430469,0.707667812608788,7.07464671125,2.1648972375,8.928215375
3,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,1455,10.65893661,1.205271784,0.567777864,8.1099915,0.471078699043037,7.637657367,0.851624846,0.397078552,8.377781125,0.46625994281994,9.34724269,0.910769024,0.449305721,8.2614075,0.493325650258391,22.72133785,1.806661805,0.744442233,8.30318825,0.412054005315068,12.322046804312,1.21425120071584,0.507996806741742,8.417010875,0.418362202518113,27.8093242958886,2.31844605358016,1.5674213070386,8.4258825,0.67606546402845,22.1895070909099,1.67272703198797,1.07053070083755,6.619601625,0.63999127195623,3.91969337440289,0.628318595526998,0.328129181540886,2.1648972375,0.522233758282563,3.128964725,0.450061462,0.248823344,3.138491125,0.552865252879617,9.17500751372667,1.54068251916266,1.08522453312151,8.928215375,0.704379078508215,4.889608797,0.544717911,0.210019304,NA,0.385556082807051,6.504267944,1.237822592,0.615472133,NA,0.49722160265758,4.319561644,0.520542032,0.228119125,NA,0.438233823546453,5.163614186,0.785425985,0.379721829,NA,0.483459722815257,5.477756908,0.904491132,0.503365706,NA,0.556518121838258,10.350968520016,3.128964725,27.8093242958886,1.10612093159824,0.450061462,2.31844605358016,0.593561889352019,0.210019304,1.5674213070386,0.514506978618282,0.385556082807051,0.704379078508215,7.07464671125,2.1648972375,8.928215375
5,Till,15-Apr,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,1456,10.14364594,1.182239341,0.557712841,8.1099915,0.471742752637767,7.249129495,0.833489777,0.389460551,8.377781125,0.467264940431297,8.790432356,0.88590135,0.437101899,8.2614075,0.493397937592035,22.17553426,1.784569701,0.735849992,8.30318825,0.412340292221514,11.8116096564028,1.19096466984506,0.497708818950579,8.417010875,0.417903932461178,27.8093242958886,2.31844605358016,1.5674213070386,8.4258825,0.67606546402845,21.9841316796213,1.66228569391328,1.06264989490588,6.619601625,0.639270312436027,3.80176683918809,0.611584262324814,0.318571368016486,2.1648972375,0.520895300355672,3.053128794,0.439153302,0.242224291,3.138491125,0.551571148154546,8.83246684786962,1.5009018136565,1.05413849586038,8.928215375,0.702336745994254,4.588259143,0.511157436,0.196911221,NA,0.385226169340125,6.444560605,1.227889492,0.609713011,NA,0.496553651588705,4.078328574,0.488487893,0.213750639,NA,0.437576124327814,4.889962028,0.744235397,0.359728554,NA,0.483353191006581,5.128149945,0.850219925,0.472730992,NA,0.556010248760049,10.0520286972647,3.053128794,27.8093242958886,1.08210174048799,0.439153302,2.31844605358016,0.581044925051462,0.196911221,1.5674213070386,0.514100547422401,0.385226169340125,0.702336745994254,7.07464671125,2.1648972375,8.928215375
0,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1457,20.85148721,1.775098394,0.322177902,7.310542375,0.181498616126853,18.23830564,1.546018808,0.259903941,7.276047125,0.16811175883185,20.02441827,1.543307668,0.282261267,7.59234475,0.182893711249285,26.40716609,2.138917035,0.305526729,7.94098175,0.142841785819897,20.4802081551647,1.71591947163714,0.244957354089989,7.71944725,0.142755740079269,20.7175256299751,1.4978107800377,0.732002532979532,7.132473625,0.488714958348148,17.7749476467789,1.4697572896827,0.601612832623915,5.43785,0.409328014119797,6.65919693679197,0.960861959605947,0.239240146133668,1.4216977375,0.248984928315594,4.696916236,0.642281749,0.161679539,1.97369425,0.251726814986923,15.5112232319593,2.17873582543178,1.05628967643985,7.330400625,0.484817692952984,13.83686244,1.802337829,0.323715022,NA,0.179608404590614,8.868718167,1.231575205,0.277876832,NA,0.225627173129066,10.95520133,1.373384228,0.213859357,NA,0.155717062013617,12.69617323,1.650419289,0.223735746,NA,0.135562973294843,13.78975517,1.87625511,0.352004402,NA,0.187610096369038,15.4338736922447,4.696916236,26.40716609,1.56017870942635,0.642281749,2.17873582543178,0.373122885284464,0.161679539,1.05628967643985,0.239053315348519,0.135562973294843,0.488714958348148,6.11354794875,1.4216977375,7.94098175
1,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1458,9.685868387,0.870894604,0.204617533,7.310542375,0.234950971174004,7.113486141,0.639099287,0.146549264,7.276047125,0.229305941942007,8.265404127,0.648904662,0.158597656,7.59234475,0.244408254844685,16.48409964,1.307833623,0.226782483,7.94098175,0.17340316001342,10.7036323078681,0.897934932068673,0.166363638218766,7.71944725,0.18527360087829,20.7175256299751,1.4978107800377,0.732002532979532,7.132473625,0.488714958348148,13.775689040306,1.08484539770547,0.458917365413058,5.43785,0.423025590912496,3.5451272562668,0.444913092468442,0.127836476667316,1.4216977375,0.287329096022014,2.634236834,0.302227471,0.088227656,1.97369425,0.291924674180263,7.58945956422872,1.02937977498984,0.540466986043091,7.330400625,0.525041388197495,5.340504929,0.511720771,0.110762006,NA,0.216450088167322,6.275329815,0.827098723,0.201515524,NA,0.243641440128303,4.682752899,0.424468524,0.082660072,NA,0.194737812879619,5.775850354,0.576942077,0.10288593,NA,0.178329738983486,5.779651654,0.60982446,0.143060839,NA,0.234593474653345,8.55790790524298,2.634236834,20.7175256299751,0.778259878618008,0.302227471,1.4978107800377,0.232749730821451,0.082660072,0.732002532979532,0.276742012754993,0.17340316001342,0.525041388197495,6.11354794875,1.4216977375,7.94098175
3,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1459,8.748727908,0.82589986,0.195886761,7.310542375,0.237179796833965,6.299938761,0.597499901,0.13918977,7.276047125,0.232953628556333,7.294354364,0.603731635,0.149641587,7.59234475,0.247861099741775,15.56645203,1.264367675,0.220326087,7.94098175,0.174257924618328,9.82250060072621,0.855246374299667,0.160065218741289,7.71944725,0.187156851582518,20.7175256299751,1.4978107800377,0.732002532979532,7.132473625,0.488714958348148,13.515885767681,1.0709446078752,0.451138136645388,5.43785,0.421252540353572,3.27560907992918,0.415781149993023,0.119457557859633,1.4216977375,0.287308738892173,2.472711396,0.284792291,0.083238297,1.97369425,0.292277212658119,7.01908336788719,0.972713919648972,0.506700725546419,7.330400625,0.520914438778952,4.465122787,0.424686766,0.093590624,NA,0.220375654465296,6.127821991,0.811936182,0.197318247,NA,0.243021867203844,4.009815978,0.358015069,0.071143125,NA,0.19871544848298,4.994501141,0.498031711,0.090860319,NA,0.182438822655612,4.904331199,0.517327932,0.123869824,NA,0.239441592726526,7.94895880007991,2.472711396,20.7175256299751,0.733252390256971,0.284792291,1.4978107800377,0.222295254184817,0.071143125,0.732002532979532,0.278258038393209,0.174257924618328,0.520914438778952,6.11354794875,1.4216977375,7.94098175
5,Till,1-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1460,8.36710966,0.809454008,0.192233866,7.310542375,0.237485841196798,6.007443865,0.583816351,0.13646947,7.276047125,0.233754107376825,6.910412214,0.587777944,0.146066428,7.59234475,0.248506139930967,15.18898323,1.248368219,0.217624014,7.94098175,0.174326781704141,9.45762157211089,0.839701721152902,0.157410157186436,7.71944725,0.187459610027134,20.7175256299751,1.4978107800377,0.732002532979532,7.132473625,0.488714958348148,13.4022416071865,1.06494328123129,0.447760222278202,5.43785,0.420454525766387,3.17878295036601,0.405166543246097,0.116001081493349,1.4216977375,0.286304689829462,2.414444271,0.278425291,0.081202172,1.97369425,0.291647973890418,6.77997321666462,0.949363670531435,0.492121017693476,7.330400625,0.518369338293719,4.193786564,0.398469231,0.087772343,NA,0.22027382836995,6.074017645,0.806012565,0.195391694,NA,0.242417677446505,3.780942808,0.336310993,0.06671041,NA,0.198359290622415,4.723901867,0.472065755,0.086208782,NA,0.182620283481482,4.604740169,0.486694959,0.116382726,NA,0.239128685941454,7.72012848462021,2.414444271,20.7175256299751,0.717625420813295,0.278425291,1.4978107800377,0.218090461108733,0.06671041,0.732002532979532,0.277988248815054,0.174326781704141,0.518369338293719,6.11354794875,1.4216977375,7.94098175
0,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1461,20.8351054,1.771265467,0.323830858,7.3109435,0.182824576006935,18.21439067,1.542488416,0.26153933,7.27785525,0.169556754713418,20.00277241,1.54021417,0.283982434,7.593225125,0.18437853613566,26.38576154,2.135041605,0.306797887,7.94322425,0.143696444266715,20.4579456276063,1.7119641454649,0.246159033966406,7.7219475,0.143787493808499,20.7292065816109,1.49852257281071,0.7357918783779,7.133592125,0.491011541452999,17.7996626397338,1.46964313565136,0.604502037292027,5.438259125,0.41132573114364,6.65919269064952,0.961030614161624,0.239651315204021,1.4218702375,0.249369074899956,4.696772709,0.642265466,0.161936304,1.974144125,0.252132977051579,15.4942600053363,2.1805654996384,1.06323389893815,7.3330065,0.487595488011924,13.83686244,1.802337829,0.323715022,NA,0.179608404590614,8.868718167,1.231575205,0.277876832,NA,0.225627173129066,10.95520133,1.373384228,0.213859357,NA,0.155717062013617,12.69617323,1.650419289,0.223735746,NA,0.135562973294843,13.78975517,1.87625511,0.352004402,NA,0.187610096369038,15.4281187073958,4.696772709,26.38576154,1.55913151684847,0.642265466,2.1805654996384,0.374574422385234,0.161936304,1.06323389893815,0.2399869551259,0.135562973294843,0.491011541452999,6.11480677375,1.4218702375,7.94322425
1,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1462,9.682026559,0.870007128,0.205167421,7.3109435,0.235822689719388,7.106288809,0.638159633,0.14705253,7.27785525,0.23043220284665,8.255228463,0.648231469,0.159329296,7.593225125,0.245790745465953,16.47406483,1.306847575,0.227299274,7.94322425,0.173929445444317,10.6968634981592,0.896742444202137,0.16685227062304,7.7219475,0.186064874816419,20.7292065816109,1.49852257281071,0.7357918783779,7.133592125,0.491011541452999,13.7949837823351,1.08473560611498,0.460985080004463,5.438259125,0.424974599714209,3.54479587498057,0.444975082854764,0.127979532324624,1.4218702375,0.287610559008302,2.634038414,0.302235272,0.088310033,1.974144125,0.292189698494225,7.58212059645528,1.03075703231597,0.543807317433442,7.3330065,0.527580506738413,5.340504929,0.511720771,0.110762006,NA,0.216450088167322,6.275329815,0.827098723,0.201515524,NA,0.243641440128303,4.682752899,0.424468524,0.082660072,NA,0.194737812879619,5.775850354,0.576942077,0.10288593,NA,0.178329738983486,5.779651654,0.60982446,0.143060839,NA,0.234593474653345,8.5569138039694,2.634038414,20.7292065816109,0.778084558019904,0.302235272,1.49852257281071,0.233563933584231,0.082660072,0.7357918783779,0.277543961234197,0.173929445444317,0.527580506738413,6.11480677375,1.4218702375,7.94322425
3,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1463,8.745687329,0.82519088,0.196418672,7.3109435,0.238028166283176,6.294116261,0.596824006,0.139637475,7.27785525,0.233967591109262,7.286384416,0.603022373,0.150185774,7.593225125,0.249055061179297,15.5600935,1.263486701,0.220761352,7.94322425,0.174723922163388,9.81410071492858,0.854376640066215,0.160485316687192,7.7219475,0.187839073730708,20.7292065816109,1.49852257281071,0.7357918783779,7.133592125,0.491011541452999,13.5329765461845,1.0708751436877,0.453176003892592,5.438259125,0.423182858023971,3.27541891278368,0.415894778277098,0.119624315905255,1.4218702375,0.287631204221451,2.472528304,0.284829198,0.08334071,1.974144125,0.292598899920366,7.01440002253134,0.974147931584251,0.509851413646639,7.3330065,0.523381918819527,4.465122787,0.424686766,0.093590624,NA,0.220375654465296,6.127821991,0.811936182,0.197318247,NA,0.243021867203844,4.009815978,0.358015069,0.071143125,NA,0.19871544848298,4.994501141,0.498031711,0.090860319,NA,0.182438822655612,4.904331199,0.517327932,0.123869824,NA,0.239441592726526,7.94843371226927,2.472528304,20.7292065816109,0.733144525628398,0.284829198,1.49852257281071,0.223070336700639,0.071143125,0.7357918783779,0.279027574829227,0.174723922163388,0.523381918819527,6.11480677375,1.4218702375,7.94322425
5,Till,15-Apr,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,1464,8.362379771,0.80867427,0.19272437,7.3109435,0.238321382477026,6.001585213,0.583172562,0.136895595,7.27785525,0.234742859867265,6.903659817,0.587002925,0.146561234,7.593225125,0.249677178354776,15.18253238,1.247617759,0.218061917,7.94322425,0.174782633083696,9.4516286752459,0.838851363454124,0.157808811856605,7.7219475,0.188124879724578,20.7292065816109,1.49852257281071,0.7357918783779,7.133592125,0.491011541452999,13.4190638083098,1.06504452773032,0.449780665705948,5.438259125,0.422311606693534,3.17811841258962,0.40523635552872,0.116114049548721,1.4218702375,0.286534137336283,2.414581926,0.278402258,0.081265177,1.974144125,0.291898411973368,6.77496240363688,0.950491649226976,0.495135480561205,7.3330065,0.520925650387242,4.193786564,0.398469231,0.087772343,NA,0.22027382836995,6.074017645,0.806012565,0.195391694,NA,0.242417677446505,3.780942808,0.336310993,0.06671041,NA,0.198359290622415,4.723901867,0.472065755,0.086208782,NA,0.182620283481482,4.604740169,0.486694959,0.116382726,NA,0.239128685941454,7.71967386942621,2.414581926,20.7292065816109,0.717504649716723,0.278402258,1.49852257281071,0.218840342270025,0.06671041,0.7357918783779,0.278742003147505,0.174782633083696,0.520925650387242,6.11480677375,1.4218702375,7.94322425
0,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1465,44.41125066,3.620977517,2.156741844,8.306594125,0.59562420199363,17.64389892,1.492865183,0.197780206,7.1770905,0.132483634994119,42.76884532,3.721072962,2.438953477,8.371139375,0.655443605085645,56.45463599,4.617057071,2.749681986,8.31665075,0.595548624094536,19.9536455924561,1.65985392745214,0.165260712457788,7.593831875,0.0995634071917772,47.5946558365381,3.74758111514201,2.99559998864435,8.7438815,0.7993422681475,55.9159439952839,3.72102082411965,2.87935433449814,6.903901,0.773807637902527,7.86157684881934,2.10813462161357,1.37783311611989,2.2747801125,0.65357928378658,4.594657265,0.568077984,0.087939247,1.897417875,0.154801364384507,30.0998232983227,5.380814008351,4.27918237545281,9.4969055,0.795266732656349,18.83893814,2.870896081,1.625201105,NA,0.566095413817244,17.79145669,3.034949367,2.069067923,NA,0.681747097825636,22.58963564,2.830259171,1.647691448,NA,0.582169811472718,17.5331731,3.728526503,2.307037423,NA,0.618753124362598,19.39041064,4.986289406,3.43311127,NA,0.688510230848001,28.2295031957613,4.594657265,56.45463599,3.20589171611189,0.568077984,5.380814008351,2.02736243041153,0.087939247,4.27918237545281,0.559515762570891,0.0995634071917772,0.7993422681475,6.90821926125,1.897417875,9.4969055
1,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1466,19.41802755,2.062640094,1.387828295,8.306594125,0.672840743781256,6.910183863,0.595428458,0.098298609,7.1770905,0.165088866142169,17.21376374,1.735563272,1.236192892,8.371139375,0.712271866974608,36.79980251,3.062215779,1.960532517,8.31665075,0.640233301142558,10.4471996477042,0.843442696215108,0.0991648907093654,7.593831875,0.117571580327106,47.5946558365381,3.74758111514201,2.99559998864435,8.7438815,0.7993422681475,43.8191098452536,2.81048698545422,2.20289650559029,6.903901,0.783813096090273,4.26594214215461,1.06333455168388,0.74198125245936,2.2747801125,0.697787212203695,2.575734146,0.262764046,0.048889751,1.897417875,0.186059515159087,14.7307450233309,2.70072408271269,2.21931334407558,9.4969055,0.821747529961089,6.866729587,0.892227481,0.553075117,NA,0.619881284512912,13.24891649,2.126932875,1.493404511,NA,0.702139935187188,9.089060949,0.987609433,0.639123409,NA,0.647141863619685,8.286122673,1.539079607,1.066788643,NA,0.693134155080777,7.950763333,1.880698533,1.404922506,NA,0.747021641878422,16.6144504890654,2.575734146,47.5946558365381,1.75404860061386,0.262764046,3.74758111514201,1.2098674820986,0.048889751,2.99559998864435,0.600404990680555,0.117571580327106,0.821747529961089,6.90821926125,1.897417875,9.4969055
3,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1467,17.24472239,1.967927468,1.329879072,8.306594125,0.675776467184308,6.123903527,0.554582947,0.091819248,7.1770905,0.165564499407516,15.05316481,1.610856963,1.148647126,8.371139375,0.713065872627699,34.86339003,2.958677188,1.895117355,8.31665075,0.64052859929645,9.58850608558899,0.801297263149835,0.0938119387655018,7.593831875,0.117075076977968,47.5946558365381,3.74758111514201,2.99559998864435,8.7438815,0.7993422681475,42.8495135373251,2.76693445291352,2.16521717348129,6.903901,0.782532875399836,3.95425995058438,0.993733469500047,0.693472919730084,2.2747801125,0.697845992929044,2.417476042,0.247701373,0.046265575,1.897417875,0.186779646958194,13.490201556893,2.54392682068827,2.08500058390397,9.4969055,0.81959927736438,5.729979244,0.746611126,0.466971296,NA,0.625454510036326,12.93823509,2.084239059,1.4618886,NA,0.701401594835,7.732151413,0.841375372,0.548952464,NA,0.652446556279758,7.224856537,1.344258032,0.938553876,NA,0.698194731709068,6.748436187,1.612407615,1.21128219,NA,0.751225793485229,15.5702301491286,2.417476042,47.5946558365381,1.65480735095958,0.247701373,3.74758111514201,1.14483196043501,0.046265575,2.99559998864435,0.601788917509218,0.117075076977968,0.81959927736438,6.90821926125,1.897417875,9.4969055
5,Till,1-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1468,16.30170886,1.931149819,1.306041665,8.306594125,0.676302611092237,5.841461734,0.541152061,0.089414479,7.1770905,0.165229859486759,14.18002578,1.562846624,1.113384533,8.371139375,0.712408060971695,34.00953622,2.91757047,1.867518883,8.31665075,0.640093839104425,9.23662674652229,0.785977082115313,0.0915822256807345,7.593831875,0.116520224017547,47.5946558365381,3.74758111514201,2.99559998864435,8.7438815,0.7993422681475,42.4122624752784,2.74881991068592,2.14964620680318,6.903901,0.782025115012636,3.83817014652668,0.966537237776016,0.673499368595504,2.2747801125,0.6968167829159,2.360631364,0.242228231,0.045176166,1.897417875,0.186502480794652,12.9544701645297,2.47705992925473,2.02670947972694,9.4969055,0.818191540620785,5.325353617,0.700055726,0.437693737,NA,0.625226993715069,12.80721971,2.064688465,1.446511983,NA,0.700595759370409,7.187755001,0.789229629,0.514492375,NA,0.651891865301474,6.823158113,1.273807624,0.889300781,NA,0.698143710435195,6.296050884,1.515451932,1.137962999,NA,0.750906693225292,15.1446057768263,2.360631364,47.5946558365381,1.61761039039827,0.242228231,3.74758111514201,1.11896899136338,0.045176166,2.99559998864435,0.601346520280772,0.116520224017547,0.818191540620785,6.90821926125,1.897417875,9.4969055
0,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1469,44.40540469,3.624953148,2.165947664,8.30733575,0.59751052650019,17.62676752,1.489168716,0.199295557,7.179026,0.133830072347558,42.75040465,3.729682092,2.452289995,8.371795375,0.657506440095806,56.43480856,4.621786422,2.759160351,8.3170285,0.596990016212393,19.9441172814235,1.65561937324111,0.166375227110917,7.595727625,0.100491229928781,47.6388068392683,3.758871819597,3.01001415786879,8.744701625,0.800775951490547,55.9578953170283,3.72890873655279,2.89070125795407,6.9046335,0.775213732000959,7.86107779772646,2.11076811295013,1.38066436796522,2.2748824875,0.654105185450961,4.59413353,0.56804792,0.0881967,1.89784175,0.155262781351263,30.1002389208798,5.3980946677279,4.30229683318093,9.4979425,0.797002849709525,18.83893814,2.870896081,1.625201105,NA,0.566095413817244,17.79145669,3.034949367,2.069067923,NA,0.681747097825636,22.58963564,2.830259171,1.647691448,NA,0.582169811472718,17.5331731,3.728526503,2.307037423,NA,0.618753124362598,19.39041064,4.986289406,3.43311127,NA,0.688510230848001,28.2304846210884,4.59413353,56.43480856,3.20912143573793,0.56804792,5.3980946677279,2.03313675200533,0.0881967,4.30229683318093,0.560397630894279,0.100491229928781,0.800775951490547,6.90909151125,1.89784175,9.4979425
1,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1470,19.42521822,2.064829934,1.391300406,8.30733575,0.673808715715761,6.901318674,0.594568203,0.098774584,7.179026,0.166128265019245,17.20154879,1.739071371,1.241070881,8.371795375,0.713639992984509,36.78774647,3.064652356,1.964523689,8.3170285,0.641026602953461,10.4387262306155,0.842254180825394,0.0995901074975607,7.595727625,0.118242342709376,47.6388068392683,3.758871819597,3.01001415786879,8.744701625,0.800775951490547,43.8384502804047,2.8164167461865,2.21066557498984,6.9046335,0.784921328842096,4.26582156203535,1.06425758778777,0.742966936649115,2.2748824875,0.698108188444764,2.575272907,0.262786906,0.048970234,1.89784175,0.186349596885927,14.7254313463256,2.71021257858051,2.2306860183839,9.4979425,0.823066808859781,6.866729587,0.892227481,0.553075117,NA,0.619881284512912,13.24891649,2.126932875,1.493404511,NA,0.702139935187188,9.089060949,0.987609433,0.639123409,NA,0.647141863619685,8.286122673,1.539079607,1.066788643,NA,0.693134155080777,7.950763333,1.880698533,1.404922506,NA,0.747021641878422,16.6159956234433,2.575272907,47.6388068392683,1.75629797413181,0.262786906,3.758871819597,1.21305845169261,0.048970234,3.01001415786879,0.601025778278963,0.118242342709376,0.823066808859781,6.90909151125,1.89784175,9.4979425
3,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1471,17.23621498,1.969872789,1.332919497,8.30733575,0.676652575964894,6.117032323,0.553794603,0.092227893,7.179026,0.166538085601387,15.04301436,1.613588671,1.152522937,8.371795375,0.714260677280127,34.85222504,2.960694498,1.898276528,8.3170285,0.641159204126707,9.5819451673936,0.800307490621078,0.0941990912367412,7.595727625,0.117703623095715,47.6388068392683,3.758871819597,3.01001415786879,8.744701625,0.800775951490547,42.8742455584541,2.77284305082451,2.17286070403267,6.9046335,0.783621959196921,3.95416159316148,0.994605677471237,0.694420947325821,2.2748824875,0.698187194236987,2.416883783,0.247697808,0.046337108,1.89784175,0.187071126604399,13.48996890486,2.55193589750836,2.09472217068482,9.4979425,0.820836515811408,5.729979244,0.746611126,0.466971296,NA,0.625454510036326,12.93823509,2.084239059,1.4618886,NA,0.701401594835,7.732151413,0.841375372,0.548952464,NA,0.652446556279758,7.224856537,1.344258032,0.938553876,NA,0.698194731709068,6.748436187,1.612407615,1.21128219,NA,0.751225793485229,15.5718771346758,2.416883783,47.6388068392683,1.65687356726815,0.247697808,3.758871819597,1.14774329734326,0.046337108,3.01001415786879,0.602368673316965,0.117703623095715,0.820836515811408,6.90909151125,1.89784175,9.4979425
5,Till,15-Apr,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,1472,16.29151708,1.932868,1.308871178,8.30733575,0.677165320135674,5.835384444,0.540519721,0.089799843,7.179026,0.166136108473274,14.17407121,1.565029187,1.116628509,8.371795375,0.713487338303551,33.99871534,2.919603447,1.870709912,8.3170285,0.640741095823209,9.22994905233457,0.784949076582914,0.0919500450521355,7.595727625,0.117141414386291,47.6388068392683,3.758871819597,3.01001415786879,8.744701625,0.800775951490547,42.4414923207493,2.75446935990471,2.15708718936893,6.9046335,0.783122593690261,3.83786960585,0.967349153521564,0.674339282154739,2.2748824875,0.697100193554578,2.360282414,0.242261525,0.04524124,1.89784175,0.186745460303695,12.9533618199517,2.48491145820059,2.03642017554146,9.4979425,0.819514179799429,5.325353617,0.700055726,0.437693737,NA,0.625226993715069,12.80721971,2.064688465,1.446511983,NA,0.700595759370409,7.187755001,0.789229629,0.514492375,NA,0.651891865301474,6.823158113,1.273807624,0.889300781,NA,0.698143710435195,6.296050884,1.515451932,1.137962999,NA,0.750906693225292,15.1467324967436,2.360282414,47.6388068392683,1.61960440825379,0.242261525,3.758871819597,1.12180156046574,0.04524124,3.01001415786879,0.601912978533863,0.117141414386291,0.819514179799429,6.90909151125,1.89784175,9.4979425
